,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Ventricular Cardiomyocyte
67,0.005112757,0.015445275,0.07704896,0.009242098,0.5517257,2.1117597,1.0215604,0.008813313,0.016147496,0.21996258,0.022697432,2.3355508
68,0.17943045,0.070842184,1.3599755,0.075812936,0.5284009,0.09692011,0.3656605,0.87194836,0.5799124,0.03449186,0.7103627,0.32971793
69,0.078485355,0.02805156,0.42498967,0.030071435,0.9774084,0.4702606,1.5081117,1.0938584,0.31526306,0.3406779,0.35209918,1.2495774
70,0.27578402,0.06060276,0.15551785,1.4164151,0.11327475,1.3311892,0.026445266,0.18072294,1.0723611,1.6203789,2.1951175,0.03762745
71,0.018426817,0.014726348,0.60440683,0.50894016,0.11318686,1.8090895,1.9080919,0.48968223,1.8390756,0.4397941,0.39315856,0.04346832
72,0.03969092,0.04899714,0.38699615,0.42206153,0.34159306,0.4146888,0.6506978,1.1439984,2.2245789,0.021500688,1.6447234,0.3533226
73,0.009315823,0.023809802,0.082634896,0.014061327,0.68853384,0.30542395,0.7533223,0.13915554,0.3148304,0.09780339,0.5608903,2.5399044
74,0.032871187,0.015274802,0.812416,0.6634684,0.5151701,0.5354465,0.7123007,0.100534,1.1988591,0.102162875,1.9637929,0.16987033
75,0.08422461,0.04448925,0.97957575,0.09857796,1.1402215,0.090866014,0.011960482,0.63629544,2.6861427,0.2547492,0.21876387,1.3859472
76,0.32236257,0.004600001,0.49249688,0.7811533,1.3151629,0.48338452,0.079360746,1.5521476,0.34480742,1.2603294,0.16610862,0.0062755495
77,0.0078994315,0.010167594,0.8883822,0.015937269,0.027907852,1.1964308,0.19750562,0.82585764,1.0437144,1.0379524,0.13254093,0.5376046
78,0.06375148,0.0027452635,2.2947044,0.87637633,2.1629035,0.06376517,0.15945038,0.038933482,0.8297994,0.89377826,0.08371978,0.0020841411
79,0.025772756,0.0321905,1.0978732,2.7932167,1.3679566,0.78598315,2.1861465,0.30603805,0.20256332,0.11491043,0.5184504,0.6634034
80,0.012022778,0.029420037,0.3654145,0.019902546,0.060965635,0.30516237,2.0594246,0.4565393,0.5581202,0.82597244,0.2915382,1.896447
81,0.025344543,0.02850064,0.65273553,0.14621733,0.6805022,0.5510364,1.8808844,1.0632285,0.05700984,0.09536068,0.22533366,1.3357751
82,0.023509007,0.0023949505,0.22284752,1.5331359,0.0360196,1.4504408,0.40185663,1.0318102,0.92469436,4.0762873,1.8055028,0.0018020661
