,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Ventricular Cardiomyocyte,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell
11,0.010469003114849329,0.14483917728066445,0.00028370330401230606,0.1612846300005913,0.01831842102110386,0.4416498079895973,2.389305855103885e-05,0.05213338080793619,0.00180439290124923,0.05397744234651327,0.2841039687395096,0.31372776478528974
12,0.00023857029882492497,0.3854163721203804,0.07716093733906745,0.13474333733320237,0.03900254759937525,0.18860443010926248,0.3472780779004097,0.46670359969139097,0.00014031031241756864,0.1731235072016716,0.01770533062517643,0.000796111996169202
13,0.00027019873523386194,0.27724263072013855,0.5101063936948776,0.44303040504455565,0.08329783417284489,0.11120906285941601,0.18203931152820588,0.03690608125180006,0.0012230076186824591,0.1417156495153904,0.000532493632636033,0.0926412995904684
14,3.150983329760493e-05,0.2165942445397377,0.09837794154882432,0.0021753933164291085,0.26305659413337706,0.0010331534023862333,6.616143582505174e-05,0.5454201459884643,0.0008363255852600561,0.24224095419049263,0.19672538787126542,0.27619258463382723
15,0.00011357282710378058,1.4498997234113632e-05,0.13940574377775192,0.437744115293026,0.026661290135234595,0.5745135128498078,0.14244573339819908,0.10549502521753311,4.3586407809925734e-05,0.000107352519989945,0.11557526923716069,0.13850160017609597
16,5.896170387131862e-06,0.10912249311804771,0.00013647544401464983,0.259664948284626,0.07804528214037418,0.19706861972808837,0.31798889487981796,0.0002247677308332641,7.052898990878021e-06,0.7351709693670273,0.5052874684333801,0.0003419301079702564
17,5.442009241960477e-05,0.4747375026345253,0.03171028606593609,0.2977097943425179,0.19538120701909065,0.23542570397257806,0.8225034385919571,0.0005681939597707242,0.00015516017883783207,0.19386635944247246,0.05489741619676351,0.0007391096762148664
18,1.6976947335933802e-06,5.019375430492801e-06,0.00025194691261276603,0.0371145898476243,0.270443519949913,0.00034225784329464657,0.23310903906822206,0.46499690413475037,1.36263723106822e-05,0.28590660691261294,0.10625059977173805,0.21297117471694946
19,3.562867223081412e-05,0.20002584382891656,0.8278150409460068,0.12440129369497299,0.18223174959421157,0.28259015530347825,0.14969855695962905,0.00017908286390593277,0.001920794282341376,1.7344370189675828e-05,0.5739341467618942,0.08315007612109185
20,0.00029730679525528106,0.1808360494673252,0.0018474639917258173,0.02299637859687209,0.28423200100660323,0.0015627770859282463,0.00595226336736232,0.29263180047273635,0.0028380116797052323,1.0101665377616882,0.0013477336848154665,0.35641119033098223
21,4.02366385969799e-06,0.0010119354410562664,0.10133927688002586,0.06859007515013218,0.11621653512120247,0.6402043640613556,0.22130538672208785,0.32712805569171904,2.3464739388145973e-05,0.056476123444736,0.3678417235612869,0.0621027298271656
22,4.8905337280302774e-05,0.1620141848921776,0.27972473204135895,0.002898002997972071,0.28201659470796586,0.16295224130153657,0.000207001632952597,0.19248781651258468,2.5979202746384544e-05,0.13028391152620317,0.0007400418631732464,0.24028596580028533
23,0.0003247111802920699,0.0315334277227521,0.134064269810915,0.3044281959533691,0.30274390876293183,0.07189454697072506,6.90760414727265e-05,0.3707511439919472,0.0001104284863686189,0.22720549404621124,0.23412424921989441,0.04135794769972563
24,0.007252221344970167,2.3281239464267856e-05,0.2698851987719536,0.2687337800860405,0.0002756184854661115,0.4392376810312271,0.02898682849481702,0.5960472077131271,0.0005317396280588582,0.3531591907143593,0.06283181570470334,0.17245863378047943
25,0.003216310462448746,0.49167871922254563,0.7045402616262436,0.2882412612438202,0.0001828603504691273,0.5916199624538422,0.1660282053053379,0.1671295128762722,2.5463914062129335e-05,0.04317505918443203,0.2135314241051674,0.0004431906243553385
