,T_CD4,T_CD8,T_reg,mDC,mono-mac,myeloid,pDC,plasma,tumour_1,tumour_2
202,0.11357735,0.10442305,0.10656156,0.0972613,0.10202622,0.1205474,0.083131626,0.09344299,0.09300697,0.08602155
203,0.113555275,0.1042346,0.10623509,0.09744645,0.10204574,0.1208654,0.083350316,0.09368295,0.092847265,0.08573691
204,0.11317479,0.10417264,0.106514394,0.09721947,0.10211662,0.120733745,0.08361517,0.0936916,0.093035296,0.08572618
205,0.11358163,0.10423467,0.106404044,0.09732111,0.10208639,0.120494135,0.08329444,0.09336827,0.09307881,0.086136565
206,0.113437966,0.104398355,0.10654656,0.09735514,0.10198569,0.12055522,0.0832721,0.093603104,0.0929246,0.08592128
207,0.11353169,0.10440698,0.10655865,0.09727618,0.10196907,0.120660216,0.08315577,0.09346849,0.092963,0.08600995
208,0.113649204,0.10451159,0.10653978,0.097402915,0.101938814,0.12060059,0.08302327,0.09361363,0.092951275,0.08576902
209,0.11371469,0.104347,0.106432624,0.09744043,0.101934426,0.12065488,0.08313417,0.09351589,0.09293739,0.08588858
210,0.11366627,0.10436462,0.10650615,0.097320214,0.102008626,0.120554626,0.083121784,0.09345569,0.09302754,0.085974455
211,0.1136283,0.104417115,0.106489405,0.0971908,0.101754695,0.12073664,0.08294806,0.09339803,0.09314855,0.086288415
212,0.113741554,0.10427872,0.10644388,0.09738697,0.10196035,0.12066993,0.0831491,0.09351357,0.09298759,0.08586832
213,0.11371813,0.104328535,0.10643707,0.09740826,0.101922974,0.12076092,0.08315497,0.09351951,0.092949055,0.0858006
214,0.113645196,0.10412174,0.10638696,0.09725463,0.10214087,0.12069654,0.08340858,0.09353908,0.093142234,0.08566413
215,0.11377438,0.1042627,0.10638704,0.09739586,0.10206101,0.12049998,0.08322844,0.09349434,0.09304277,0.08585345
216,0.11372369,0.10455669,0.10680645,0.097270094,0.10187382,0.1205278,0.08290723,0.09321182,0.09298027,0.086142085
217,0.11344351,0.10459009,0.10663306,0.097117215,0.101902485,0.1208643,0.083133,0.09346855,0.09297131,0.08587641
218,0.11335618,0.10421605,0.10650257,0.09712756,0.101840205,0.12101388,0.083271824,0.093531705,0.09306246,0.08607754
219,0.11401188,0.104351364,0.10634306,0.0973668,0.10202422,0.12046254,0.083062716,0.093508005,0.09302497,0.085844465
220,0.11421117,0.104445264,0.10613279,0.097425126,0.101937406,0.120268375,0.08297348,0.09379645,0.092935726,0.08587429
