effect_level,outer_split_seed,inner_mixture_seed,condition,aggregation,cell_type,metric,n_inner_expected,n_inner_available,shapemix_length_run_id,shapemix_length_status,shapemix_length_value,shapemix_count_only_run_id,shapemix_count_only_status,shapemix_count_only_value,effect_status,unavailable_reason,delta_length_minus_count_only
inner_pair,4409,101.0,observed_abundance,per_type,Treg,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.983957219251337,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.9732620320855615,complete,,0.010695187165775444
inner_pair,4409,101.0,observed_abundance,per_type,Treg,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.4088888888888888,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.4164759725400457,complete,,-0.007587083651156901
inner_pair,4409,101.0,observed_abundance,per_type,Treg,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.5994260027827911,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.6886793100979904,complete,,-0.08925330731519932
inner_pair,4409,101.0,observed_abundance,per_type,gdT,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.25048923679060664,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.2753623188405797,complete,,-0.024873082049973072
inner_pair,4409,101.0,observed_abundance,per_type,gdT,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9014084507042254,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.9366197183098591,complete,,-0.035211267605633756
inner_pair,4409,101.0,observed_abundance,per_type,gdT,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.3920367534456355,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.42560000000000003,complete,,-0.033563246554364545
inner_pair,4409,101.0,observed_abundance,per_type,gdT,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.39656273688794447,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.4637914214887117,complete,,-0.06722868460076725
inner_pair,4409,101.0,observed_abundance,per_type,MAIT,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.27165354330708663,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.28629856850715746,complete,,-0.014645025200070827
inner_pair,4409,101.0,observed_abundance,per_type,MAIT,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9857142857142858,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,1.0,complete,,-0.014285714285714235
inner_pair,4409,101.0,observed_abundance,per_type,MAIT,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.425925925925926,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.4451510333863275,complete,,-0.019225107460401514
inner_pair,4409,101.0,observed_abundance,per_type,MAIT,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.7522293512888617,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7953890718750725,complete,,-0.04315972058621076
inner_pair,4409,101.0,observed_abundance,per_type,Naive B,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.26520681265206814,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.2949061662198391,complete,,-0.02969935356777098
inner_pair,4409,101.0,observed_abundance,per_type,Naive B,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.990909090909091,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,1.0,complete,,-0.009090909090909038
inner_pair,4409,101.0,observed_abundance,per_type,Naive B,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.418426103646833,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.45548654244306414,complete,,-0.03706043879623111
inner_pair,4409,101.0,observed_abundance,per_type,Naive B,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6912609875920256,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.8281102429758297,complete,,-0.1368492553838041
inner_pair,4409,101.0,observed_abundance,pooled_micro,,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.2629325722440243,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.2768256333830104,complete,,-0.01389306113898614
inner_pair,4409,101.0,observed_abundance,pooled_micro,,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9735799207397622,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.9815059445178336,complete,,-0.00792602377807139
inner_pair,4409,101.0,observed_abundance,pooled_micro,,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.4140449438202247,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.43185120604475447,complete,,-0.017806262224529745
inner_pair,4409,101.0,observed_abundance,pooled_micro,,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6721090962004177,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7324950382965866,complete,,-0.060385942096168876
inner_pair,4409,101.0,observed_abundance,macro_evaluable_types,,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.26302221571515266,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.27889862606254767,complete,,-0.01587641034739501
inner_pair,4409,101.0,observed_abundance,macro_evaluable_types,,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.9723978093157879,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.9819763500790841,complete,,-0.009578540763296228
inner_pair,4409,101.0,observed_abundance,macro_evaluable_types,,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.41401973485878363,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.434325842204008,complete,,-0.020306107345224367
inner_pair,4409,101.0,observed_abundance,macro_evaluable_types,,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_length,success,0.6581177120890459,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,success,0.7255234974688551,complete,,-0.06740578537980924
inner_pair,4409,211.0,equal_celltype,per_type,cDC,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.6567796610169492,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.6485355648535565,complete,,0.008244096163392722
inner_pair,4409,211.0,equal_celltype,per_type,cDC,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9978540772532188,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9978540772532188,complete,,0.0
inner_pair,4409,211.0,equal_celltype,per_type,cDC,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7921635434412265,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7861369399830938,complete,,0.006026603458132773
inner_pair,4409,211.0,equal_celltype,per_type,cDC,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9780843985863336,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9813452365158762,complete,,-0.0032608379295426815
inner_pair,4409,211.0,equal_celltype,per_type,Treg,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.5778061224489796,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5882352941176471,complete,,-0.010429171668667525
inner_pair,4409,211.0,equal_celltype,per_type,Treg,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9398340248962656,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9543568464730291,complete,,-0.014522821576763545
inner_pair,4409,211.0,equal_celltype,per_type,Treg,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7156398104265403,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7278481012658228,complete,,-0.012208290839282432
inner_pair,4409,211.0,equal_celltype,per_type,Treg,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.821386187436382,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.8759842795595953,complete,,-0.054598092123213315
inner_pair,4409,211.0,equal_celltype,per_type,gdT,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.548951048951049,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5589622641509434,complete,,-0.010011215199894452
inner_pair,4409,211.0,equal_celltype,per_type,gdT,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9731404958677686,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9793388429752066,complete,,-0.00619834710743794
inner_pair,4409,211.0,equal_celltype,per_type,gdT,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7019374068554397,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7117117117117118,complete,,-0.009774304856272065
inner_pair,4409,211.0,equal_celltype,per_type,gdT,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7278238088551586,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7722546739960386,complete,,-0.044430865140880016
inner_pair,4409,211.0,equal_celltype,per_type,MAIT,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.5407925407925408,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.566747572815534,complete,,-0.025955032022993207
inner_pair,4409,211.0,equal_celltype,per_type,MAIT,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9935760171306209,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,1.0,complete,,-0.0064239828693790635
inner_pair,4409,211.0,equal_celltype,per_type,MAIT,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7003773584905661,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7234701781564679,complete,,-0.02309281966590171
inner_pair,4409,211.0,equal_celltype,per_type,MAIT,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9058405473431727,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9160500012319535,complete,,-0.010209453888780806
inner_pair,4409,211.0,equal_celltype,per_type,Naive B,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.5633626097867002,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5801033591731266,complete,,-0.016740749386426446
inner_pair,4409,211.0,equal_celltype,per_type,Naive B,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,1.0,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,1.0,complete,,0.0
inner_pair,4409,211.0,equal_celltype,per_type,Naive B,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7207062600321028,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7342600163532298,complete,,-0.013553756321126986
inner_pair,4409,211.0,equal_celltype,per_type,Naive B,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9113650993726966,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9460290670352464,complete,,-0.034663967662549755
inner_pair,4409,211.0,equal_celltype,pooled_micro,,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.5747815230961298,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5868187579214195,complete,,-0.012037234825289622
inner_pair,4409,211.0,equal_celltype,pooled_micro,,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9804088586030665,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9859454855195912,complete,,-0.005536626916524678
inner_pair,4409,211.0,equal_celltype,pooled_micro,,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7246969935463561,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7357381217225487,complete,,-0.011041128176192627
inner_pair,4409,211.0,equal_celltype,pooled_micro,,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.8747549644750225,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9005347154243208,complete,,-0.025779750949298297
inner_pair,4409,211.0,equal_celltype,macro_evaluable_types,,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.5775383965992438,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5885168110221615,complete,,-0.010978414422917693
inner_pair,4409,211.0,equal_celltype,macro_evaluable_types,,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9808809230295747,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9863099533402909,complete,,-0.005429030310716176
inner_pair,4409,211.0,equal_celltype,macro_evaluable_types,,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.7261648758491751,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7366853894940653,complete,,-0.01052051364489015
inner_pair,4409,211.0,equal_celltype,macro_evaluable_types,,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.8689000083187487,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.8983326516677421,complete,,-0.029432643348993426
inner_pair,4409,211.0,observed_abundance,per_type,cDC,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.2957957957957958,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.300763358778626,complete,,-0.004967562982830187
inner_pair,4409,211.0,observed_abundance,per_type,cDC,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.985,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.985,complete,,0.0
inner_pair,4409,211.0,observed_abundance,per_type,cDC,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.45496535796766746,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.46081871345029246,complete,,-0.005853355482625
inner_pair,4409,211.0,observed_abundance,per_type,cDC,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.8895788462141474,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.8842058001517643,complete,,0.005373046062383091
inner_pair,4409,211.0,observed_abundance,per_type,Treg,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.21021021021021022,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.2191780821917808,complete,,-0.008967871981570591
inner_pair,4409,211.0,observed_abundance,per_type,Treg,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9210526315789473,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9473684210526315,complete,,-0.02631578947368418
inner_pair,4409,211.0,observed_abundance,per_type,Treg,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.3422982885085575,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.35599505562422745,complete,,-0.013696767115669972
inner_pair,4409,211.0,observed_abundance,per_type,Treg,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.5426099310991431,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.6334926040659589,complete,,-0.09088267296681574
inner_pair,4409,211.0,observed_abundance,per_type,gdT,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.28489483747609945,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.29494949494949496,complete,,-0.010054657473395512
inner_pair,4409,211.0,observed_abundance,per_type,gdT,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9430379746835443,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9240506329113924,complete,,0.01898734177215189
inner_pair,4409,211.0,observed_abundance,per_type,gdT,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.4375917767988253,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.447166921898928,complete,,-0.009575145100102656
inner_pair,4409,211.0,observed_abundance,per_type,gdT,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.44545149189257083,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5175194639417985,complete,,-0.07206797204922766
inner_pair,4409,211.0,observed_abundance,per_type,MAIT,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.25,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.27405857740585776,complete,,-0.02405857740585776
inner_pair,4409,211.0,observed_abundance,per_type,MAIT,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9924812030075187,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.9849624060150376,complete,,0.007518796992481147
inner_pair,4409,211.0,observed_abundance,per_type,MAIT,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.39939485627836613,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.4288052373158756,complete,,-0.02941038103750948
inner_pair,4409,211.0,observed_abundance,per_type,MAIT,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.6926020471347356,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.7577512252807924,complete,,-0.06514917814605681
inner_pair,4409,211.0,observed_abundance,per_type,Naive B,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.3163972286374134,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.34760705289672544,complete,,-0.03120982425931207
inner_pair,4409,211.0,observed_abundance,per_type,Naive B,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9927536231884058,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,1.0,complete,,-0.007246376811594235
inner_pair,4409,211.0,observed_abundance,per_type,Naive B,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.47985989492119085,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.5158878504672897,complete,,-0.03602795554609883
inner_pair,4409,211.0,observed_abundance,per_type,Naive B,auprc,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.8310480399300583,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.8922468921202534,complete,,-0.06119885219019516
inner_pair,4409,211.0,observed_abundance,pooled_micro,,precision,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.26811079545454547,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.28187919463087246,complete,,-0.013768399176326995
inner_pair,4409,211.0,observed_abundance,pooled_micro,,recall,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.9667093469910372,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.967989756722151,complete,,-0.001280409731113874
inner_pair,4409,211.0,observed_abundance,pooled_micro,,f1,1,1,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_length,success,0.41979427300528216,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_211__atac__highly_variable__shapemix_count_only,success,0.4366156511695062,complete,,-0.01682137816422402
