source_run_group,run_id,dataset_id,outer_split_seed,inner_mixture_seed,condition,method_run_id,aggregation,cell_type,n_types_in_aggregate,true_presence_rule,predicted_presence_threshold,n_pairs,truth_positives,truth_negatives,predicted_positives,tp,fp,fn,tn,precision,precision_defined,precision_undefined_reason,recall,recall_defined,recall_undefined_reason,f1,f1_defined,f1_undefined_reason,auprc,auprc_defined,auprc_undefined_reason,has_both_truth_classes,precision_n_types_expected,precision_n_types_defined,recall_n_types_expected,recall_n_types_defined,f1_n_types_expected,f1_n_types_defined,auprc_n_types_expected,auprc_n_types_defined
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,141.0,883.0,733.0,139.0,594.0,2.0,289.0,0.18963165075034105,True,,0.9858156028368794,True,,0.31807780320366136,True,,0.5806777779746578,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,135.0,889.0,498.0,126.0,372.0,9.0,517.0,0.25301204819277107,True,,0.9333333333333333,True,,0.39810426540284355,True,,0.4219871176551668,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,130.0,894.0,403.0,128.0,275.0,2.0,619.0,0.3176178660049628,True,,0.9846153846153847,True,,0.48030018761726084,True,,0.8473386594502601,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,116.0,908.0,391.0,115.0,276.0,1.0,632.0,0.29411764705882354,True,,0.9913793103448276,True,,0.45364891518737677,True,,0.7202914058422093,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,693.0,4427.0,2680.0,678.0,2002.0,15.0,2425.0,0.25298507462686565,True,,0.9783549783549783,True,,0.4020160094871035,True,,0.7013307710647569,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2627842393479446,True,,0.9778591355828101,True,,0.41235068948803966,True,,0.689348033850355,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,171.0,853.0,654.0,170.0,484.0,1.0,369.0,0.2599388379204893,True,,0.9941520467836257,True,,0.41212121212121205,True,,0.8637809821835364,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,141.0,883.0,759.0,138.0,621.0,3.0,262.0,0.18181818181818182,True,,0.9787234042553191,True,,0.3066666666666667,True,,0.504741491695637,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,135.0,889.0,491.0,122.0,369.0,13.0,520.0,0.2484725050916497,True,,0.9037037037037037,True,,0.38977635782747605,True,,0.3525185884696578,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,130.0,894.0,444.0,129.0,315.0,1.0,579.0,0.2905405405405405,True,,0.9923076923076923,True,,0.4494773519163762,True,,0.777225779887774,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,116.0,908.0,429.0,114.0,315.0,2.0,593.0,0.26573426573426573,True,,0.9827586206896551,True,,0.418348623853211,True,,0.6210608978205887,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,693.0,4427.0,2777.0,673.0,2104.0,20.0,2323.0,0.24234785740007203,True,,0.9711399711399712,True,,0.3878962536023055,True,,0.639821283302304,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.24930086622102543,True,,0.9703290935479991,True,,0.3952780424769884,True,,0.6238655480114387,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,184.0,840.0,702.0,183.0,519.0,1.0,321.0,0.2606837606837607,True,,0.9945652173913043,True,,0.4130925507900677,True,,0.8896727388645507,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,158.0,866.0,704.0,151.0,553.0,7.0,313.0,0.21448863636363635,True,,0.9556962025316456,True,,0.35034802784222735,True,,0.5981650134333415,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,136.0,888.0,483.0,129.0,354.0,7.0,534.0,0.2670807453416149,True,,0.9485294117647058,True,,0.4168012924071082,True,,0.49783613730157444,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,119.0,905.0,463.0,116.0,347.0,3.0,558.0,0.2505399568034557,True,,0.9747899159663865,True,,0.3986254295532646,True,,0.7889949498824563,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,122.0,902.0,373.0,119.0,254.0,3.0,648.0,0.3190348525469169,True,,0.9754098360655737,True,,0.4808080808080808,True,,0.7614594009102084,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,719.0,4401.0,2725.0,698.0,2027.0,21.0,2374.0,0.2561467889908257,True,,0.9707927677329624,True,,0.40534262485482,True,,0.721427081090291,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2623655903478769,True,,0.9697981167439232,True,,0.41193507628014975,True,,0.7072256480784264,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,184.0,840.0,698.0,184.0,514.0,0.0,326.0,0.2636103151862464,True,,1.0,True,,0.41723356009070295,True,,0.8811257609642855,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,158.0,866.0,714.0,150.0,564.0,8.0,302.0,0.21008403361344538,True,,0.9493670886075949,True,,0.3440366972477064,True,,0.5688606281416212,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,136.0,888.0,505.0,129.0,376.0,7.0,512.0,0.25544554455445545,True,,0.9485294117647058,True,,0.40249609984399376,True,,0.47046437315666473,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,119.0,905.0,511.0,116.0,395.0,3.0,510.0,0.22700587084148727,True,,0.9747899159663865,True,,0.3682539682539682,True,,0.7412360715095725,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,122.0,902.0,415.0,117.0,298.0,5.0,604.0,0.2819277108433735,True,,0.9590163934426229,True,,0.43575418994413406,True,,0.6614269205634409,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,719.0,4401.0,2843.0,696.0,2147.0,23.0,2254.0,0.24481181850158285,True,,0.9680111265646731,True,,0.39079169006176306,True,,0.6850334500162814,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_101,3301,101,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2476146950078016,True,,0.9663405619562621,True,,0.3935549030761011,True,,0.6646227508671169,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,191.0,833.0,667.0,186.0,481.0,5.0,352.0,0.27886056971514245,True,,0.9738219895287958,True,,0.4335664335664336,True,,0.8705248249630119,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,153.0,871.0,709.0,144.0,565.0,9.0,306.0,0.20310296191819463,True,,0.9411764705882353,True,,0.33410672853828305,True,,0.603979228686888,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,162.0,862.0,511.0,151.0,360.0,11.0,502.0,0.29549902152641877,True,,0.9320987654320988,True,,0.4487369985141159,True,,0.4519394856389714,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,128.0,896.0,488.0,126.0,362.0,2.0,534.0,0.2581967213114754,True,,0.984375,True,,0.40909090909090917,True,,0.7825813070393117,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,123.0,901.0,392.0,120.0,272.0,3.0,629.0,0.30612244897959184,True,,0.975609756097561,True,,0.4660194174757281,True,,0.7300211333943833,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,757.0,4363.0,2767.0,727.0,2040.0,30.0,2323.0,0.2627394289844597,True,,0.9603698811096433,True,,0.41259931895573215,True,,0.6975608545753743,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.26835634469016467,True,,0.9614163963293383,True,,0.41830409743709396,True,,0.6878091959445133,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,191.0,833.0,656.0,185.0,471.0,6.0,362.0,0.2820121951219512,True,,0.9685863874345549,True,,0.4368358913813459,True,,0.8601397885471088,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,153.0,871.0,711.0,150.0,561.0,3.0,310.0,0.2109704641350211,True,,0.9803921568627451,True,,0.34722222222222227,True,,0.5125527348373731,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,162.0,862.0,538.0,153.0,385.0,9.0,477.0,0.2843866171003718,True,,0.9444444444444444,True,,0.43714285714285717,True,,0.391210229220769,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,128.0,896.0,521.0,126.0,395.0,2.0,501.0,0.2418426103646833,True,,0.984375,True,,0.3882896764252696,True,,0.7137420484207919,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,123.0,901.0,440.0,120.0,320.0,3.0,581.0,0.2727272727272727,True,,0.975609756097561,True,,0.42628774422735344,True,,0.6286259364307942,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,757.0,4363.0,2866.0,734.0,2132.0,23.0,2231.0,0.25610607117934403,True,,0.9696169088507266,True,,0.4051890698316313,True,,0.635566174639414,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_3301_mix_211,3301,211,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.25838783188986003,True,,0.9706815489678611,True,,0.4071556782798097,True,,0.6212541474913673,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,178.0,846.0,652.0,178.0,474.0,0.0,372.0,0.27300613496932513,True,,1.0,True,,0.4289156626506024,True,,0.8516474409066715,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,187.0,837.0,687.0,182.0,505.0,5.0,332.0,0.264919941775837,True,,0.9732620320855615,True,,0.4164759725400457,True,,0.6886793100979904,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,142.0,882.0,483.0,133.0,350.0,9.0,532.0,0.2753623188405797,True,,0.9366197183098591,True,,0.42560000000000003,True,,0.4637914214887117,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,140.0,884.0,489.0,140.0,349.0,0.0,535.0,0.28629856850715746,True,,1.0,True,,0.4451510333863275,True,,0.7953890718750725,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_4409_mix_101,4409,101,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,110.0,914.0,373.0,110.0,263.0,0.0,651.0,0.2949061662198391,True,,1.0,True,,0.45548654244306414,True,,0.8281102429758297,True,,True,,,,,,,,
